id,name,summary,difficulty,stars,star_votes,location,url,length,ascent,descent,high,low,longitude,latitude,cond_status,cond_details,cond_date,index
7036019,Ermine Ridge Trail,A great backcountry hike in North Idaho.,black,5.0,1,"Spirit Lake, Idaho",https://www.hikingproject.com/data/,4.4,198,-2104,5073,3130,-116.3464,47.9402,Unknown,,1970-01-01 00:00:00,1399486.0
7034961,Timber Mountain Trail,A great singletrack trail in the Kootenai National Forest.,blue,5.0,1,"Bonners Ferry, Idaho",https://www.hikingproject.com/data/,14.5,2547,-4518,6377,2663,-116.1969,48.5087,Unknown,,1970-01-01 00:00:00,1399490.0
7035096,Ruby Ridge Trail (#35),A nice high country singletrack hike and a great descent to the Moyie River valley.,blueBlack,5.0,1,"Bonners Ferry, Idaho",https://www.hikingproject.com/data/,10.2,510,-3978,6037,2546,-116.0508,48.9114,Unknown,,1970-01-01 00:00:00,1399491.0
7048357,NorPac Trail,Another epic rails to trails adventure and excellent link from Trail of the Coeur d'Alenes to Trail of the Hiawatha.,green,5.0,1,"Wallace, Idaho",https://www.hikingproject.com/data/,23.2,1380,-1554,4722,3380,-115.7221,47.4656,Unknown,,1970-01-01 00:00:00,1399493.0
7034519,Arndt Trail #409,"A great high-country trail with two miles of climbing, then a beautiful alpine traverse and a great descent!",blueBlack,5.0,1,"Bonners Ferry, Idaho",https://www.hikingproject.com/data/,6.2,20,-3284,6181,2917,-116.2984,48.9948,Unknown,,1970-01-01 00:00:00,1399496.0
7033996,Montana Line Trail (#44),A nice high country trail on the Idaho - Montana border!,black,5.0,1,"Creston, British Columbia",https://www.hikingproject.com/data/,19.4,3385,-6262,6634,3210,-116.0252,48.9251,Unknown,,1970-01-01 00:00:00,1399497.0
7034903,Keno Ridge Trail (#42),Keno Ridge Trail connecting with Trail #44.,blue,5.0,1,"Creston, British Columbia",https://www.hikingproject.com/data/,8.2,51,-3318,6337,3070,-116.0342,48.8343,Unknown,,1970-01-01 00:00:00,1399505.0
7086134,Scotchman Peak #65,Popular steep hike with beautiful views of the surrounding mountains and lake; summit frequented by mountain goats.,black,5.0,1,"Sandpoint, Idaho",https://www.hikingproject.com/data/,4.1,3537,-37,6872,3337,-116.0983,48.1644,Unknown,,1970-01-01 00:00:00,1399516.0
7029466,Trail of the Hiawatha,Ten train tunnels (one is 1.66 miles long) and seven very tall trestles. A light and fee are required.,green,4.0,3,"Thompson Falls, Montana",https://www.hikingproject.com/data/,15.1,1269,-2260,5026,3172,-115.6351,47.3965,Unknown,,1970-01-01 00:00:00,1399552.0
7029469,North Fork St. Joe River Trail,More St. Joe hiking to be had but without any cars!,greenBlue,4.0,2,"Wallace, Idaho",https://www.hikingproject.com/data/,4.5,369,-508,2782,2538,-115.7728,47.295,Unknown,,1970-01-01 00:00:00,1399563.0
7080171,Leigh Lake Trail #132,"Steep, rugged trail up a mountain canyon to a lovely waterfall and an alpine lake.",black,4.0,1,"Libby, Montana",https://www.hikingproject.com/data/,3.2,1699,-60,5205,3526,-115.6048,48.2218,Unknown,,1970-01-01 00:00:00,1399575.0
7080178,Wanless Lake Trail #924,"Steep trail through the forest to a pass with views over lakes & mountains, then a steep trail down to several lakes.",black,4.0,1,"Libby, Montana",https://www.hikingproject.com/data/,7.8,3542,-1348,6411,2913,-115.6429,47.9706,Unknown,,1970-01-01 00:00:00,1399577.0
7055941,Floe Lake Trail,Needs Summary,black,4.0,1,"Invermere, British Columbia",https://www.hikingproject.com/data/,12.8,3566,-2938,7629,4324,-116.0546,51.0813,Unknown,,1970-01-01 00:00:00,1399580.0
7035464,Independence Creek #22,A classic backcountry creek trail in northern Idaho.,black,4.0,1,"Pinehurst, Idaho",https://www.hikingproject.com/data/,14.3,2029,-348,4783,2958,-116.2085,47.882,Unknown,,1970-01-01 00:00:00,1399582.0
7080219,Little Spar Lake Trail #143,Needs Summary,black,4.0,1,"Libby, Montana",https://www.hikingproject.com/data/,2.6,1616,-53,5222,3659,-115.9736,48.2408,Minor Issues,Great hike but challenging! Parts of the trail are pretty brushy and rough on your legs if you don't have pants on.,2019-08-15 11:43:26,1399601.0
7040478,East Declaration Trail #416,A classic backcountry hike in North Idaho.,black,4.0,1,"Spirit Lake, Idaho",https://www.hikingproject.com/data/,3.5,1821,-43,4998,3219,-116.3294,47.9043,Unknown,,1970-01-01 00:00:00,1399602.0
7085596,Delyle Ridge,Needs Summary,blue,4.0,1,"Sandpoint, Idaho",https://www.hikingproject.com/data/,3.3,411,-597,4515,4091,-116.1644,48.037,Unknown,,1970-01-01 00:00:00,1399603.0
7062915,Great Divide Trail - Assiniboine Pass Alternate Route,GDT Alternate Route over the forested Assiniboine Pass.,blue,4.0,1,"Canmore, Alberta",https://www.hikingproject.com/data/,6.7,1675,-491,7222,5925,-115.5135,50.8951,Unknown,,1970-01-01 00:00:00,1399604.0
7069763,Great Divide Trail - Magog Lake Campground Alternate Route,"GDT Alternate Route along Magog Lake with iconic views of Mt. Assiniboine, as it leads to Magog Lake Campground.",greenBlue,4.0,1,"Invermere, British Columbia",https://www.hikingproject.com/data/,1.0,111,-91,7155,7044,-115.6203,50.91,Unknown,,1970-01-01 00:00:00,1399612.0
7028960,Simpson River Trail,A long out-and-back along the scenic Simpson River that also travels through an open burn area.,greenBlue,3.5,2,"Invermere, British Columbia",https://www.hikingproject.com/data/,5.4,471,-19,4513,4060,-115.9482,50.9784,Unknown,,1970-01-01 00:00:00,1399636.0
7021689,Kinnikinnik Trail,A singletrack trail through second growth forest.,blue,3.0,2,"Cranbrook, British Columbia",https://www.hikingproject.com/data/,5.1,644,-642,4449,3836,-115.7285,49.4587,Unknown,,1970-01-01 00:00:00,1399652.0
7079940,Alvord Lake Trail #460,Needs Summary,blueBlack,3.0,2,"Libby, Montana",https://www.hikingproject.com/data/,2.7,260,-260,2665,2586,-115.8858,48.5002,Unknown,,1970-01-01 00:00:00,1399654.0
7065211,Stevens Lakes Trail #165,Needs Summary,black,3.0,1,"Wallace, Idaho",https://www.hikingproject.com/data/,2.6,1859,-115,5758,4005,-115.7663,47.4541,Minor Issues,Snowy - Snow covers most of the trail for just an inch at the beginning to almost knee high at two miles in.,2019-10-22 09:15:04,1399658.0
7079872,Berray Mountain West Trail #1028,A shorter alternative to the Berray Mountain Trail #967.,black,3.0,1,"Libby, Montana",https://www.hikingproject.com/data/,1.7,879,-52,6042,5194,-115.8115,48.1518,Unknown,,1970-01-01 00:00:00,1399664.0
7084166,Blacktail Lake #24,Needs Summary,greenBlue,3.0,1,"Ponderay, Idaho",https://www.hikingproject.com/data/,2.8,706,-236,5780,5076,-116.1236,48.3612,Unknown,,1970-01-01 00:00:00,1399687.0
7062916,Great Divide Trail - Porcupine Campground Alternate Route,GDT Alternate Route to Porcupine Trail Camp.,blueBlack,3.0,1,"Banff, Alberta",https://www.hikingproject.com/data/,2.8,908,-811,6598,5846,-115.6732,50.977,Unknown,,1970-01-01 00:00:00,1399691.0
7084164,Moose Lake #237,Needs Summary,greenBlue,3.0,1,"Ponderay, Idaho",https://www.hikingproject.com/data/,1.8,538,-2,5451,4914,-116.1331,48.3655,Unknown,,1970-01-01 00:00:00,1399693.0
7056156,Wilkes Creek Trail #584,"A trail along a creek through the forest, including mature cedars.",blueBlack,3.0,1,"Thompson Falls, Montana",https://www.hikingproject.com/data/,7.7,2947,-68,5831,2945,-115.4181,47.5426,Unknown,,1970-01-01 00:00:00,1399702.0
7084165,Moose Mountain #213,Needs Summary,blueBlack,3.0,1,"Ponderay, Idaho",https://www.hikingproject.com/data/,2.5,1084,-794,6534,5449,-116.1093,48.3546,Unknown,,1970-01-01 00:00:00,1399704.0
7034527,Mission (Harvey) Mountain Trail,Needs summary,blueBlack,2.0,1,"Bonners Ferry, Idaho",https://www.hikingproject.com/data/,2.2,1321,0,6180,4859,-116.3104,48.9749,Unknown,,1970-01-01 00:00:00,1399722.0
7080056,Great Northern Mountain Trail #117,Needs Summary,blue,0.0,0,"Libby, Montana",https://www.hikingproject.com/data/,2.2,581,-163,4617,4198,-115.53200000000001,48.102,Unknown,,1970-01-01 00:00:00,1399746.0
7080391,Taylor Peak Trail #320,Needs Summary,blueBlack,0.0,0,"Libby, Montana",https://www.hikingproject.com/data/,7.1,295,-3363,6765,3697,-115.7637,48.3726,Unknown,,1970-01-01 00:00:00,1399752.0
7079943,Flatiron Summit Trail #387,Needs Summary,black,0.0,0,"Libby, Montana",https://www.hikingproject.com/data/,1.9,1376,-9,5828,4461,-115.6468,48.6802,Unknown,,1970-01-01 00:00:00,1399754.0
7080360,Northwest Peak Trail #169,Needs Summary,black,0.0,0,"Eureka, Montana",https://www.hikingproject.com/data/,2.4,1589,0,7703,6115,-115.9283,48.9632,Unknown,,1970-01-01 00:00:00,1399759.0
7080332,Spar Peak Trail #324,Needs Summary,black,0.0,0,"Libby, Montana",https://www.hikingproject.com/data/,2.9,2860,0,6526,3665,-115.9736,48.2408,Unknown,,1970-01-01 00:00:00,1399760.0
7079955,Hanging Valley Trail #135,Needs Summary,black,0.0,0,"Libby, Montana",https://www.hikingproject.com/data/,2.3,1896,-4,6392,4497,-115.6769,48.3422,Unknown,,1970-01-01 00:00:00,1399764.0
7079947,Cabinet Divide North Trail #360N,Needs Summary,blueBlack,0.0,0,"Libby, Montana",https://www.hikingproject.com/data/,8.3,1662,-2044,7201,5539,-115.7478,48.3762,Unknown,,1970-01-01 00:00:00,1399766.0
7079922,Geneva Lake Trail #22,Needs Summary,black,0.0,0,"Eureka, Montana",https://www.hikingproject.com/data/,0.7,251,0,6547,6296,-115.4031,48.9832,Unknown,,1970-01-01 00:00:00,1399768.0
7080039,Dad Peak Trail #987,Needs Summary,black,0.0,0,"Libby, Montana",https://www.hikingproject.com/data/,2.6,23,-1815,6635,4820,-115.7177,48.158,Unknown,,1970-01-01 00:00:00,1399769.0
7079956,Kootenai Creek Trail #218,Needs Summary,black,0.0,0,"Libby, Montana",https://www.hikingproject.com/data/,3.3,2206,-116,4158,1953,-115.7694,48.4526,Unknown,,1970-01-01 00:00:00,1399771.0
7080239,Parmenter Creek Trail #140,Needs Summary,blue,0.0,0,"Libby, Montana",https://www.hikingproject.com/data/,6.1,1687,-138,4091,2413,-115.5915,48.3802,Unknown,,1970-01-01 00:00:00,1399772.0
7079881,Indian Head Trail #14,Needs Summary,black,0.0,0,"Libby, Montana",https://www.hikingproject.com/data/,3.2,3461,-13,7174,3713,-115.6353,48.3566,Unknown,,1970-01-01 00:00:00,1399773.0
7080298,Pillick Ridge Trail #1036,Needs Summary,black,0.0,0,"Libby, Montana",https://www.hikingproject.com/data/,11.0,4851,-1465,5840,2455,-115.7992,48.1071,Unknown,,1970-01-01 00:00:00,1399778.0
7080279,Spruce Lake Trail #604,Needs Summary,blue,0.0,0,"Libby, Montana",https://www.hikingproject.com/data/,10.6,1999,-1339,4658,3364,-116.0253,48.3291,Unknown,,1970-01-01 00:00:00,1399779.0
7080200,Ross Creek Trail #142,Needs Summary,blue,0.0,0,"Libby, Montana",https://www.hikingproject.com/data/,4.0,951,-168,3733,2932,-115.92200000000001,48.2067,Unknown,,1970-01-01 00:00:00,1399780.0
7080234,Minor Lake Trail #317,Needs Summary,black,0.0,0,"Libby, Montana",https://www.hikingproject.com/data/,3.7,2247,-26,6314,4090,-115.7077,48.3703,Unknown,,1970-01-01 00:00:00,1399783.0
7080109,Flower Creek Trail #137,Needs Summary,black,0.0,0,"Libby, Montana",https://www.hikingproject.com/data/,5.8,2711,-186,6239,3671,-115.6359,48.3556,Unknown,,1970-01-01 00:00:00,1399786.0
7080339,Rock Lake Trail #935,Needs Summary,blueBlack,0.0,0,"Libby, Montana",https://www.hikingproject.com/data/,4.2,1767,-69,4967,3265,-115.6798,48.0402,Unknown,,1970-01-01 00:00:00,1399789.0
7080359,Tom Poole Lake Trail #814,Needs Summary,green,0.0,0,"Libby, Montana",https://www.hikingproject.com/data/,0.5,347,-25,3449,3104,-115.6084,48.5913,Unknown,,1970-01-01 00:00:00,1399792.0
7080401,Robinson Mountain Trail #59,Needs Summary,black,0.0,0,"Eureka, Montana",https://www.hikingproject.com/data/,3.7,2097,-44,7520,5467,-115.3794,48.9424,Unknown,,1970-01-01 00:00:00,1399795.0
7080184,Ramsey Creek Trail #820,Needs Summary,green,0.0,0,"Libby, Montana",https://www.hikingproject.com/data/,3.1,637,-38,4473,3850,-115.5583,48.1302,Unknown,,1970-01-01 00:00:00,1399796.0
7080043,Cedar Creek Trail #141,Needs Summary,black,0.0,0,"Libby, Montana",https://www.hikingproject.com/data/,5.1,3007,-4,5893,2890,-115.6646,48.4097,Unknown,,1970-01-01 00:00:00,1399798.0
7079951,Grambauer Ridge Trail #383,Needs Summary,black,0.0,0,"Libby, Montana",https://www.hikingproject.com/data/,4.7,3422,-386,7342,4307,-115.6695,48.4238,Unknown,,1970-01-01 00:00:00,1399799.0
7080182,Libby Creek Trail #119,Needs Summary,green,0.0,0,"Libby, Montana",https://www.hikingproject.com/data/,2.3,431,-45,4544,4130,-115.5815,48.098,Unknown,,1970-01-01 00:00:00,1399801.0
7080045,Hulliman Ridge Trail,Needs Summary,black,0.0,0,"Wallace, Idaho",https://www.hikingproject.com/data/,2.5,762,-345,5679,5122,-115.8898,47.8468,Unknown,,1970-01-01 00:00:00,1399802.0
7080398,Pulpit Mountain NRT Trail #366,Needs Summary,black,0.0,0,"Libby, Montana",https://www.hikingproject.com/data/,5.7,3575,-465,6302,2892,-115.8438,48.5027,Unknown,,1970-01-01 00:00:00,1399803.0
7080286,Upper Hawkins Lake Trail #183,Needs Summary,green,0.0,0,"Eureka, Montana",https://www.hikingproject.com/data/,0.4,215,0,6793,6578,-115.9575,48.9718,Unknown,,1970-01-01 00:00:00,1399805.0
7080237,North Fork Bull River Trail #972,Needs Summary,blue,0.0,0,"Libby, Montana",https://www.hikingproject.com/data/,5.0,2156,-1,4604,2450,-115.8196,48.1957,Unknown,,1970-01-01 00:00:00,1399806.0
7080350,Scenery Mountain Trail #649,Needs Summary,black,0.0,0,"Libby, Montana",https://www.hikingproject.com/data/,2.1,1581,-137,4891,3447,-115.6801,48.4107,Unknown,,1970-01-01 00:00:00,1399808.0
7080346,South Fork Ross Creek Trail #321,Needs Summary,black,0.0,0,"Libby, Montana",https://www.hikingproject.com/data/,2.4,1533,-19,4746,3228,-115.956,48.1923,Unknown,,1970-01-01 00:00:00,1399809.0
7080016,Boulder Lake Trail #62,Needs Summary,black,0.0,0,"Eureka, Montana",https://www.hikingproject.com/data/,0.7,97,-359,6241,5884,-115.3859,48.8177,Unknown,,1970-01-01 00:00:00,1399811.0
7079888,Engle Peak Trail #932A,Needs Summary,black,0.0,0,"Libby, Montana",https://www.hikingproject.com/data/,1.0,941,-4,7534,6593,-115.6297,48.0066,Unknown,,1970-01-01 00:00:00,1399812.0
7080369,Swamp Creek Trail #912,Needs Summary,blue,0.0,0,"Thompson Falls, Montana",https://www.hikingproject.com/data/,12.4,3869,-638,5912,2667,-115.6168,47.9173,Unknown,,1970-01-01 00:00:00,1399814.0
7080342,Mill/Ozette Trail #302,Needs Summary,black,0.0,0,"Libby, Montana",https://www.hikingproject.com/data/,2.0,1222,-203,4957,3936,-115.5496,48.0531,Unknown,,1970-01-01 00:00:00,1399824.0
7080242,North Fork Parmenter Trail #139,Needs Summary,black,0.0,0,"Libby, Montana",https://www.hikingproject.com/data/,2.7,265,-2068,6158,4097,-115.7478,48.3763,Unknown,,1970-01-01 00:00:00,1399826.0
7080170,Moran Basin Trail #993,Needs Summary,blueBlack,0.0,0,"Libby, Montana",https://www.hikingproject.com/data/,2.1,973,-722,6328,5373,-115.7281,48.1025,Unknown,,1970-01-01 00:00:00,1399827.0
7080373,Leigh Lake South Trail #132A,Needs Summary,green,0.0,0,"Libby, Montana",https://www.hikingproject.com/data/,0.6,539,-68,5167,4696,-115.6517,48.2262,Unknown,,1970-01-01 00:00:00,1399829.0
7080221,Loveland Peak Trail #1070,Needs Summary,blue,0.0,0,"Libby, Montana",https://www.hikingproject.com/data/,4.2,990,-477,5424,4818,-115.9132,47.9902,Unknown,,1970-01-01 00:00:00,1399830.0
7079920,Crowell Creek Trail #326,Needs Summary,black,0.0,0,"Libby, Montana",https://www.hikingproject.com/data/,3.0,2731,0,5199,2467,-115.8419,48.2779,Unknown,,1970-01-01 00:00:00,1399831.0
7079944,Big Eddy Trail #998,Needs Summary,black,0.0,0,"Libby, Montana",https://www.hikingproject.com/data/,4.7,4121,-271,6106,2255,-115.9248,48.0677,Unknown,,1970-01-01 00:00:00,1399834.0
7079976,Cabinet Divide South Trail #360S,Needs Summary,greenBlue,0.0,0,"Libby, Montana",https://www.hikingproject.com/data/,5.3,796,-654,6311,5811,-115.5522,47.9519,Unknown,,1970-01-01 00:00:00,1399837.0
7079880,Grambauer Trail #319,Needs Summary,black,0.0,0,"Libby, Montana",https://www.hikingproject.com/data/,7.5,5292,-311,7339,2359,-115.8009,48.4406,Unknown,,1970-01-01 00:00:00,1399839.0
7080253,West Fork Yaak River Trail #318,Needs Summary,greenBlue,0.0,0,"Eureka, Montana",https://www.hikingproject.com/data/,5.2,606,-507,3784,3491,-115.7276,48.9379,Unknown,,1970-01-01 00:00:00,1399842.0
7080225,Middle Fork Bull River Trail #978,Needs Summary,blue,0.0,0,"Libby, Montana",https://www.hikingproject.com/data/,4.9,1705,-66,4205,2534,-115.8121,48.2026,Unknown,,1970-01-01 00:00:00,1399843.0
7080106,Hoskins Lake Trail #162,Needs Summary,greenBlue,0.0,0,"Eureka, Montana",https://www.hikingproject.com/data/,1.9,295,-130,3424,3242,-115.6408,48.8804,Unknown,,1970-01-01 00:00:00,1399844.0
7079873,Grouse Lake Trail #423,Needs Summary,blue,0.0,0,"Libby, Montana",https://www.hikingproject.com/data/,1.5,509,-150,2987,2600,-115.8908,48.3521,Unknown,,1970-01-01 00:00:00,1399847.0
7080209,Skyline NRT (Skyline Ridge) Trail #706,Needs Summary,blueBlack,0.0,0,"Libby, Montana",https://www.hikingproject.com/data/,18.0,6200,-3169,6767,2631,-115.8514,48.6784,Unknown,,1970-01-01 00:00:00,1399851.0
7080160,Mount Vernon/Spar Peak Trail #513,Needs Summary,blue,0.0,0,"Libby, Montana",https://www.hikingproject.com/data/,3.8,930,-449,5854,5278,-115.9103,48.2298,Unknown,,1970-01-01 00:00:00,1399853.0
7080273,Sheldon Mountain Trail #376,Needs Summary,blueBlack,0.0,0,"Libby, Montana",https://www.hikingproject.com/data/,3.8,1282,-643,4587,3488,-115.4952,48.4276,Unknown,,1970-01-01 00:00:00,1399861.0
7080088,Grizzly Mountain Trail #182,Needs Summary,black,0.0,0,"Eureka, Montana",https://www.hikingproject.com/data/,8.3,3009,-2252,6007,3298,-115.8145,48.8213,Unknown,,1970-01-01 00:00:00,1399862.0
7080055,Devils Club Trail #966,Needs Summary,black,0.0,0,"Libby, Montana",https://www.hikingproject.com/data/,4.1,2931,-58,6603,3727,-115.6989,48.1394,Unknown,,1970-01-01 00:00:00,1399863.0
7079988,Elk Lake Trail #882,Needs Summary,black,0.0,0,"Thompson Falls, Montana",https://www.hikingproject.com/data/,1.0,539,-32,4290,3759,-115.4079,47.8966,Unknown,,1970-01-01 00:00:00,1399864.0
7079957,Lake Creek Trail #656,Needs Summary,black,0.0,0,"Libby, Montana",https://www.hikingproject.com/data/,4.0,2240,-41,5952,3726,-115.50399999999999,48.0269,Unknown,,1970-01-01 00:00:00,1399865.0
7080386,White Pine Ridge Trail #766,Needs Summary,blue,0.0,0,"Thompson Falls, Montana",https://www.hikingproject.com/data/,1.4,12,-524,5539,5027,-115.6699,47.7717,Unknown,,1970-01-01 00:00:00,1399869.0
7080247,Water Hill Trail #845,Needs Summary,black,0.0,0,"Thompson Falls, Montana",https://www.hikingproject.com/data/,11.5,5552,-1375,6628,2410,-115.5402,47.8244,Unknown,,1970-01-01 00:00:00,1399872.0
7080213,Tepee Mountain Trail #710,Needs Summary,black,0.0,0,"Libby, Montana",https://www.hikingproject.com/data/,17.4,4086,-5243,6355,2560,-115.9266,48.6393,Unknown,,1970-01-01 00:00:00,1399873.0
7080092,Dixie Ridge Trail #731,Needs Summary,black,0.0,0,"Thompson Falls, Montana",https://www.hikingproject.com/data/,4.1,2435,-146,5831,3404,-115.6848,47.6711,Unknown,,1970-01-01 00:00:00,1399874.0
7080031,Black Peak Trail #763,Needs Summary,blue,0.0,0,"Thompson Falls, Montana",https://www.hikingproject.com/data/,12.5,4388,-508,6510,2629,-115.6394,47.8259,Unknown,,1970-01-01 00:00:00,1399875.0
7079961,Granite Creek Trail #136,Needs Summary,blue,0.0,0,"Libby, Montana",https://www.hikingproject.com/data/,7.8,1979,-168,4676,2833,-115.5919,48.3042,Unknown,,1970-01-01 00:00:00,1399876.0
